date,portfolio_value,portfolio_return,w_SGOV,w_BLOK,w_FNDA,w_PAVE,w_PICK,w_SMIN,w_KCE,w_XLF,w_DIV,w_VNQ,w_XLY,w_AMLP,w_KSA,w_MLPA,w_UAE,w_XLP,w_EWI,w_EWW,w_FEZ,w_XHB,w_ARKF,w_IGV,w_IXN,w_QQQM,w_XLK,w_FDN,w_SMH,w_VUG,w_TMFC,w_XLC,w_EWS,w_GDX,w_GLDM,w_SLV,w_ARKQ,w_ARKW,w_EIS,w_EWP,w_AVDV,w_EWY,drawdown
2024-10-10,1.2123210616133082,-0.0025022045473517053,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.0027445018800222876
2024-10-11,1.2236529416595092,0.009347259900872462,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-10-14,1.234546553115669,0.008902533623125253,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-10-15,1.2279628793935682,-0.00533286793072767,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.005332867930727514
2024-10-16,1.2352773154450367,0.005956561207355726,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-10-17,1.2397319463921053,0.003606178864754517,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-10-18,1.2446404535259794,0.003959329392260136,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-10-21,1.2429204411084398,-0.0013819351706485074,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.0013819351706486627
2024-10-22,1.2414348255784566,-0.0011952619659696185,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.002575545362069387
2024-10-23,1.2271864078533243,-0.011477378781035275,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.014023363633416386
2024-10-24,1.23392274810063,0.005489255914339398,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.00861108555084067
2024-10-25,1.23252697038842,-0.0011311710675230514,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.009732516007528669
2024-10-28,1.2404726271435336,0.006446639259025289,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.0033486187682866264
2024-10-29,1.2452510939436647,0.0038521340137384285,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-10-30,1.2397296586671809,-0.004433993516117063,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.004433993516117063
2024-10-31,1.2122183529082795,-0.0221913750038685,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.02652697210710475
2024-11-01,1.2170455201392758,0.003982093835995105,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.022650511163224807
2024-11-04,1.2115963295133043,-0.004477392616627807,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.0270264885484075
2024-11-05,1.226887782155631,0.012620913640824006,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.014746673885567718
2024-11-06,1.277493493400451,0.041247220797900754,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-11-07,1.2825460346080968,0.003955042615674764,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-11-08,1.2883945215628874,0.004560060065662741,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-11-11,1.297721329319986,0.00723909299597505,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-11-12,1.2940249561486934,-0.0028483566446655174,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.0028483566446654285
2024-11-13,1.2904201782535973,-0.0027857097175503,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.005626131667431644
2024-11-14,1.2866178886822712,-0.0029465515460800566,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.00855610552654873
2024-11-15,1.2724053520914254,-0.011046431668536782,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.019508022760037713
2024-11-18,1.27853443253649,0.004816924445492577,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.014785066986261253
2024-11-19,1.2831383962934275,0.0036009697038848158,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.011237337860663943
2024-11-20,1.2814722768723952,-0.0012984721101365394,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.012521218600996198
2024-11-21,1.290887102760262,0.00734688222116291,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.0052663282981603166
2024-11-22,1.2969697352377374,0.004711978657520977,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.000579164467183757
2024-11-25,1.3030818636149428,0.004712622207861239,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-11-26,1.308451623956287,0.004120815806957401,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-11-27,1.302950203580165,-0.004204527149033921,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.004204527149034076
2024-11-29,1.3101572305735776,0.005531314223375339,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-12-02,1.3132048976871504,0.0023261842490756245,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-12-03,1.313179008686093,-1.9714365292755457e-05,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-1.971436529291104e-05
2024-12-04,1.3242124721164483,0.00840210158506487,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-12-05,1.3234422463075863,-0.0005816482060699625,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.0005816482060699846
2024-12-06,1.3271641153273919,0.0028122640260198617,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-12-09,1.3159186887724565,-0.008473275026850158,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.008473275026850247
2024-12-10,1.311921588128258,-0.003037498196736821,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.011485035665972476
2024-12-11,1.3268392923948054,0.011370881005038358,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.00024474963483045453
2024-12-12,1.320635182612953,-0.004675856237762344,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.004919461458486096
2024-12-13,1.3209553564232477,0.00024243925537512648,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.004678214873683917
2024-12-16,1.3304874522294323,0.007216062041638405,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,0.0
2024-12-17,1.3224704003111274,-0.006025650151657724,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.00602565015165768
2024-12-18,1.276599865505405,-0.03468549072624305,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.040502138245445796
2024-12-19,1.277708831492584,0.0008686872191858042,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.03966863471610338
2024-12-20,1.2938140264746112,0.012604745764505277,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.027563902007019525
2024-12-23,1.3029478858921715,0.007059638580707173,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.020698854612355877
2024-12-24,1.318730514959562,0.012113016367177078,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.008836563809880182
2024-12-26,1.3204922871892402,0.00133596076658018,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.00751240834586131
2024-12-27,1.305411839316532,-0.011420322571370711,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.018846936790634428
2024-12-30,1.2902075546212894,-0.011647117206477153,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.030274541515327935
2024-12-31,1.2842957326688982,-0.004582070482548506,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,0.2,,,,,0.2,0.2,,,,,,,,,,,,-0.034717891914826327
2025-01-02,1.2832463681340793,-0.0007171456237298202,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.03550659874032891
2025-01-03,1.2972980512441843,0.010950105497307528,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.02494529424507852
2025-01-06,1.3043339599981985,0.0054235098459186615,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.019657075448107242
2025-01-07,1.2871555906870527,-0.013170223146815442,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.03256841052485737
2025-01-08,1.2893155846891042,0.0016781141438374503,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.03094494989136376
2025-01-10,1.2630015111420878,-0.020409334890155374,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.05072271893602731
2025-01-13,1.2623192005787933,-0.0005402294116636954,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.051235546443082036
2025-01-14,1.2666569808899453,0.003436357705058346,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.047975252402816304
2025-01-15,1.2959229562149268,0.02310489403723133,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.025978821488761517
2025-01-16,1.294814957699673,-0.0008549879527483873,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.026811597862110292
2025-01-17,1.3081577925940566,0.010304819862513838,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.01678306668579177
2025-01-21,1.3211733957658514,0.009949566669617882,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.007000484257084771
2025-01-22,1.3295673034716542,0.006353373245861627,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.0006915877006102855
2025-01-23,1.335305832139981,0.004316087386733215,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,0.0
2025-01-24,1.3378759601113062,0.0019247485553225197,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,0.0
2025-01-27,1.326010397373281,-0.00886895578648248,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.008868955786482613
2025-01-28,1.3408055293703172,0.011157628949474275,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,0.0
2025-01-29,1.3374036339454918,-0.0025372027115842413,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.0025372027115841966
2025-01-30,1.3440515809577713,0.004970785814800882,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,0.0
2025-01-31,1.341277883461242,-0.0020636838167719996,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.0020636838167720217
2025-02-03,1.3320571611182603,-0.006874580172146838,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.008924077029070387
2025-02-04,1.3397073613570334,0.005743147112658887,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.003232182203634082
2025-02-05,1.3432783828050925,0.002665523494953237,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.0005752741662844452
2025-02-06,1.3513721814313728,0.006025406743595908,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,0.0
2025-02-07,1.341783349564434,-0.007095626207713113,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.0070956262077130905
2025-02-10,1.34252356199548,0.0005516631513473594,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.006547877451880346
2025-02-11,1.340645640967212,-0.0013987993070875284,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.007937517592525256
2025-02-12,1.3383559714140654,-0.0017078857254888336,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.009631846945021949
2025-02-13,1.3525502319235443,0.01060574377269883,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,0.0
2025-02-14,1.3563744353510605,0.002827402145410618,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,0.0
2025-02-18,1.357583494318635,0.0008913902651530137,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,0.0
2025-02-19,1.3582143643243065,0.00046470070409052603,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,0.0
2025-02-20,1.3446820464732367,-0.009963315222190273,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.009963315222190183
2025-02-21,1.3208240438454713,-0.017742486181279094,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.027529027420819863
2025-02-24,1.3168809930431584,-0.002985296051117392,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.030432141175086858
2025-02-25,1.3057146991648194,-0.00847934926339482,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.03865344568462503
2025-02-26,1.3073846179074153,0.0012789307983315013,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.03742394996844134
2025-02-27,1.2926667602452842,-0.011257481127235814,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.048260131685200824
2025-02-28,1.3164076825446942,0.0183658488247235,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.03078062114326896
2025-03-03,1.2951974477652208,-0.016112208292853935,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.04639688565687916
2025-03-04,1.2704323382592337,-0.019120721360837735,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.06463046509506121
2025-03-05,1.2856416793553498,0.01197178365040359,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.05343242339000054
2025-03-06,1.25766797285075,-0.02175855602209971,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.07402836703437232
2025-03-07,1.257729706250305,4.908560994434366e-05,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.07398291515197697
2025-03-10,1.2163994291813738,-0.03286101684927994,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.10441277817988903
2025-03-11,1.209692818566781,-0.005513493720649132,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.10935059270368785
2025-03-12,1.2173061969178527,0.0062936459853435885,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.10374516063710881
2025-03-13,1.1973313482253691,-0.01640905857791466,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.11845185879695397
2025-03-14,1.2246984356791841,0.022856736770800624,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.09830254498268742
2025-03-17,1.23638334326371,0.009541048836276022,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.08969940552882161
2025-03-18,1.224001078253228,-0.010014907656225902,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.09881598192185803
2025-03-19,1.2408533448946535,0.01376817957176586,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.08640831853375264
2025-03-20,1.239193887828874,-0.001337351486867644,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.08763011172735147
2025-03-21,1.2412616660804445,0.0016686478781727798,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.08610768764917631
2025-03-24,1.267232282963605,0.02092275754005062,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.06698654038014384
2025-03-25,1.2759557348236594,0.006883861764990318,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.060563804699245494
2025-03-26,1.2595468915293313,-0.012860041180500548,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.07264499285726589
2025-03-27,1.2520563655571026,-0.005947000482954379,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.07815997353261395
2025-03-28,1.2213609362581415,-0.024516012332482576,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.10075981499006437
2025-03-31,1.2281612063752745,0.005567780919837562,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,,-0.0957530426456149
2025-04-01,1.2244924021648114,-0.0025882687353362636,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.09845423938364839
2025-04-02,1.227730423511777,0.0026443784716351447,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.09607021118308046
2025-04-03,1.1944845107923865,-0.027079163375535287,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.12054787361446695
2025-04-04,1.1234966208870227,-0.0594297282752311,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.17281347451663331
2025-04-07,1.1077124759753303,-0.014049125398553075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.1844347217411425
2025-04-08,1.0994787559396237,-0.007433084138965551,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.19049688707525947
2025-04-09,1.1748202155914136,0.06852470704393228,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.13502592341094044
2025-04-10,1.1783320053849125,0.002989214644839035,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.1324403302337942
2025-04-11,1.2111216223472177,0.027827146179903874,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.10829862048342098
2025-04-14,1.2148775817623778,0.00310122397772159,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.10553325478429676
2025-04-15,1.2220406932781698,0.005896159105513111,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.10025933653991459
2025-04-16,1.2360503310267406,0.011464133580518787,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.08994458938618344
2025-04-17,1.235314421352201,-0.0005953719327338017,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.0904864108348955
2025-04-21,1.2435486621064709,0.006665704384197446,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.0844238621161103
2025-04-22,1.2411479260487268,-0.001930552563723031,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.08619142997638574
2025-04-23,1.241045179776132,-8.278326091395414e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.08626707802966338
2025-04-24,1.2598557232077185,0.015157017438301246,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.07241761219740894
2025-04-25,1.2492558849953141,-0.00841353340477431,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.08022185760286649
2025-04-28,1.2599055617635488,0.008524816169486771,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.0723809180222188
2025-04-29,1.25157796958112,-0.006609695547952255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.078512197738563
2025-04-30,1.2521792191404586,0.00048039321077195677,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.07806952125454736
2025-05-01,1.2379146357320028,-0.011391806532492766,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.08857197490482382
2025-05-02,1.2444352457343113,0.005267414904140445,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.0837711053413861
2025-05-05,1.2655359663711487,0.016956061562196024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.06823547179849188
2025-05-06,1.289747292027242,0.01913128215985669,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.05040962170292318
2025-05-07,1.273550801476658,-0.012557879090504721,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.062334462859084616
2025-05-08,1.2618087921986998,-0.009219898620725165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.07097964405167168
2025-05-09,1.274896626068752,0.010372279818439623,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.061343584962749276
2025-05-12,1.2544059825376188,-0.016072396076784477,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.07643004264524256
2025-05-13,1.2609248645515883,0.0051967880452722165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.07163044533188878
2025-05-14,1.2462879082725988,-0.011608111387504949,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,-0.08240706253124452
