date,portfolio_value,portfolio_return,w_SGOV,w_BLOK,w_FNDA,w_PAVE,w_PICK,w_SMIN,w_KCE,w_XLF,w_SPYD,w_VNQ,w_DIV,w_XLY,w_KSA,w_MLPA,w_UAE,w_XLP,w_AMLP,w_EWI,w_EWW,w_FEZ,w_XHB,w_EWP,w_EPOL,w_URA,w_XLC,w_IGV,w_IXN,w_XLK,w_ARKF,w_QQQM,w_FDN,w_QTEC,w_SMH,w_XME,w_VUG,w_TMFC,w_INDA,w_EIS,w_ARKQ,w_EWS,w_GLDM,w_SLV,w_GDX,w_CIBR,w_ARKW,w_AVDV,w_EWY,w_EZA,w_SLVP,drawdown
2024-09-30,1.1972049710157557,-0.0012011922352081815,0.0,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,0.2,0.2,,,,,,,,,,,,,-0.005186061094902827
2024-10-01,1.1835189687214984,-0.011233875130733529,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.016558404327543075
2024-10-02,1.1862574924638958,0.0023138824258605696,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.014282836102456176
2024-10-03,1.185599889820229,-0.0005543506766823025,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.014829269079280283
2024-10-04,1.201180983942404,0.013141949704919043,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.0018822048827618065
2024-10-07,1.1888167607942073,-0.010293389017544997,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.012156219633237764
2024-10-08,1.202609542383107,0.011602108957216384,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.0006951484607139458
2024-10-09,1.21312818868675,0.008746518244649027,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2024-10-10,1.2100926938164975,-0.0025022045473517053,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.0025022045473516163
2024-10-11,1.2214037447297472,0.009347259900872462,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2024-10-14,1.2322773326346148,0.008902533623125253,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2024-10-15,1.2257057603656452,-0.00533286793072767,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.005332867930727625
2024-10-16,1.2330067517494716,0.005956561207355726,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2024-10-17,1.2374531946377303,0.003606178864754517,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2024-10-18,1.2423526794428057,0.003959329392260136,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2024-10-21,1.2406358285807342,-0.0013819351706485074,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.0013819351706485516
2024-10-22,1.2391529437612123,-0.0011952619659696185,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.002575545362069387
2024-10-23,1.22493071605803,-0.011477378781035275,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.014023363633416386
2024-10-24,1.2316546742358074,0.005489255914339398,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.00861108555084078
2024-10-25,1.2302614621031325,-0.0011311710675230514,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.009732516007528669
2024-10-28,1.2381925139435923,0.006446639259025289,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.0033486187682866264
2024-10-29,1.2429621974421108,0.0038521340137384285,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2024-10-30,1.2374509111178738,-0.004433993516117063,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.004433993516117174
2024-10-31,1.2099901739003782,-0.0221913750038685,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.02652697210710475
2024-11-01,1.2134291501117351,0.0029424464253262395,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.023760213618042147
2024-11-04,1.2096558765194834,-0.003109595308390634,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.02679592427763966
2024-11-05,1.225017935999651,0.012699528666258697,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.014436691219883668
2024-11-06,1.2627865016043913,0.0308310307097015,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,0.0
2024-11-07,1.27487857425402,0.009575706292604048,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,0.0
2024-11-08,1.2779188482041424,0.0023847557026373868,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,0.0
2024-11-11,1.2849179517802638,0.005476954648534394,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,0.0
2024-11-12,1.2829057150378658,-0.0015660429832193622,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.0015660429832192735
2024-11-13,1.2796850210512043,-0.0025104681886668483,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.004072579670794774
2024-11-14,1.2759689062289437,-0.0029039292959826216,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.006964682483361018
2024-11-15,1.2568294279940386,-0.014999956614515586,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.02186016916279232
2024-11-18,1.2639685281074449,0.005680245826834885,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.016304094470618424
2024-11-19,1.2715573960269777,0.00600400069366911,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.010397983571460712
2024-11-20,1.2735950549791957,0.0016024907397689026,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.008812155504077213
2024-11-21,1.2843193321969364,0.008420476489613816,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.0004658815627083257
2024-11-22,1.2874331517126585,0.002424490107453048,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,0.0
2024-11-25,1.2972162713397366,0.007598934060431661,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,0.0
2024-11-26,1.3038739134808446,0.005132253031510281,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,0.0
2024-11-27,1.2938991211839428,-0.0076501203021025034,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.007650120302102659
2024-11-29,1.3033632039371845,0.00731438996927507,0.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,0.2,,0.2,,,,,,,,,,,,-0.0003916862960289258
2024-12-02,1.305169062746263,0.0015858548350835776,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2024-12-03,1.3061708820417115,0.0007675781812820806,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2024-12-04,1.3138806535338587,0.005902574921970372,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2024-12-05,1.3129088327883442,-0.0007396567891464257,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.0007396567891464478
2024-12-06,1.3181948535467238,0.00402619026269575,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2024-12-09,1.3022623526109827,-0.012086605324602418,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.012086605324602262
2024-12-10,1.3049899865529353,0.0020945348965082378,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.0100173862447267
2024-12-11,1.3210393055116765,0.012298423071532172,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2024-12-12,1.3163025294245057,-0.0035856435667037225,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.0035856435667037667
2024-12-13,1.31118456273016,-0.0038881386155075865,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.0074598407029982106
2024-12-16,1.3186700975063625,0.005708986354000589,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.001793442477774132
2024-12-17,1.3097061690757181,-0.006797703570889668,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.008578954758328483
2024-12-18,1.2650226591135747,-0.03411720202377706,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.042403466849462834
2024-12-19,1.26551210634804,0.0003869078794274339,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.042032965205474615
2024-12-20,1.2796672743875264,0.011185328033198072,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.031317789676307606
2024-12-23,1.2868115679811054,0.005582930607488202,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.025909704115362198
2024-12-24,1.3022825337478188,0.012022712688995974,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.01419849635480197
2024-12-26,1.3038593505470215,0.001210810064898027,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.013004877972196849
2024-12-27,1.289601923571229,-0.010934789070470541,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.023797461445154267
2024-12-30,1.2748564674654599,-0.011434114540505181,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.034959473085722226
2024-12-31,1.2704706606559693,-0.0034402357609794936,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.03827944001720718
2025-01-02,1.2695595481816027,-0.0007171456237298202,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.038969133708049886
2025-01-03,1.2834613591693054,0.010950105497307528,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.028445744335984124
2025-01-06,1.2904222244876165,0.0054235098459186615,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.023176510264545924
2025-01-07,1.2734270758375046,-0.013170223146815442,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.03604149359941289
2025-01-08,1.2755640318246133,0.0016781141438374503,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.03442386119574947
2025-01-10,1.249530618325268,-0.020409334890155374,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.054130627974548595
2025-01-13,1.2488555851344743,-0.0005402294116636954,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.05464161442890858
2025-01-14,1.253147099646956,0.003436357705058346,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.051393024856610015
2025-01-15,1.2821009305973627,0.02310489403723133,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.02947556121294348
2025-01-16,1.2810047497474946,-0.0008549879527483873,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.030305347915954184
2025-01-17,1.294205272936667,0.010304819862513838,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.020312819204585164
2025-01-21,1.3070820545839215,0.009949566669617882,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.010565356283891214
2025-01-22,1.3153864347396607,0.006353373245861627,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.004279108689976718
2025-01-23,1.3210637575393205,0.004316087386733215,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2025-01-24,1.3236064730981332,0.0019247485553225197,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2025-01-27,1.3118674658095237,-0.00886895578648248,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.008868955786482502
2025-01-28,1.3265047962239136,0.011157628949474275,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2025-01-29,1.3231391846580047,-0.0025372027115842413,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.0025372027115843077
2025-01-30,1.32971622614811,0.004970785814800882,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.0
2025-01-31,1.326972112291309,-0.0020636838167719996,0.0,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,-0.0020636838167720217
2025-02-03,1.3108794860928275,-0.011732020918295793,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.014165984955939237
2025-02-04,1.3332362376675853,0.017054772625509432,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,0.0
2025-02-05,1.3410670616818843,0.005873545732599084,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,0.0
2025-02-06,1.338026893333008,-0.002266977122727609,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.002266977122727609
2025-02-07,1.3313399749334738,-0.004997596410694705,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.007253244096690703
2025-02-10,1.3490436282858893,0.01329762020651426,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,0.0
2025-02-11,1.3357375243214533,-0.009863360743449711,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.009863360743449734
2025-02-12,1.335964890794665,0.0001702179276031446,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.009694821736671466
2025-02-13,1.3632271788897068,0.020406440530653037,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,0.0
2025-02-14,1.3665731066032718,0.002454416817224869,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,0.0
2025-02-18,1.3721104542834142,0.004051995208588455,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,0.0
2025-02-19,1.3606592030692646,-0.008345721132290242,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.008345721132290373
2025-02-20,1.346158493548163,-0.010657120819373445,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.01891390059323217
2025-02-21,1.3088561591330568,-0.027710209900162465,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.04610000233792555
2025-02-24,1.29050584300469,-0.014020116725829812,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.05947379164991651
2025-02-25,1.2711219277836525,-0.015020400973858372,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.07360087242575741
2025-02-26,1.2805636079300065,0.007427832012005765,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.06671973533006725
2025-02-27,1.2571688832905463,-0.018269084405168303,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.08376991125900002
2025-02-28,1.2702603371745493,0.010413440913154881,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,-0.07422880336704096
2025-03-03,1.2694281308546813,-0.000255248367803506,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.07483531891195949
2025-03-04,1.273206995717728,0.00297682458045303,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.07208126594832953
2025-03-05,1.295140196853467,0.017226736272663024,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.05609625463435808
2025-03-06,1.2744394435605089,-0.01598340731239021,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.07118305266022773
2025-03-07,1.2749353759463191,0.00038913766230028727,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.07082161500463513
2025-03-10,1.2464214844249615,-0.022364970067752066,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.09160266177265874
2025-03-11,1.2511068683361635,0.0037590686374950454,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.08818793382814427
2025-03-12,1.2595581709778891,0.006755060543281167,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.08202858811705904
2025-03-13,1.2545105611456604,-0.0040074447917796355,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.08570730787061187
2025-03-14,1.2689870340761078,0.011539538509127369,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.0751567921411711
2025-03-17,1.2796773650534152,0.008424302762944124,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.06736563294991593
2025-03-18,1.2741338953935546,-0.00433192757115719,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.07140573747834889
2025-03-19,1.2836822687925127,0.007494010977558108,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.06444684188131422
2025-03-20,1.2793077458039352,-0.0034077926406916427,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.06763501304852693
2025-03-21,1.2774218760756366,-0.0014741329711198457,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.06900944301690981
2025-03-24,1.2867843040838771,0.007329158975265826,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.06218606522030956
2025-03-25,1.3011555255784806,0.011168322032677392,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.051712257189957644
2025-03-26,1.291629480946806,-0.007321219058297657,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.05865487948536863
2025-03-27,1.3004312908889888,0.0068145006536477265,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.052240082546313626
2025-03-28,1.2802143224447284,-0.01554635649411349,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.06697429609388006
2025-03-31,1.2830601807557231,0.0022229545952588527,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,0.2,0.2,0.2,,,,,,,,-0.06490022231788739
2025-04-01,1.279611302276698,-0.0025882687353362636,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,-0.06741377978569807
2025-04-02,1.2829950788564997,0.0026443784716351447,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,-0.06494766886201964
2025-04-03,1.2482526455061367,-0.027079163375535287,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,-0.09026810370158012
2025-04-04,1.1740693299648686,-0.0594297282752311,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,-0.144333223101906
2025-04-07,1.157574682721597,-0.014049125398553075,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,-0.15635459294992304
2025-04-08,1.148970332707791,-0.007433084138965551,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,-0.16262548024397816
2025-04-09,1.2277031881587617,0.06852470704393228,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,-0.10524463659164329
2025-04-10,1.2313730565083216,0.002989214644839035,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,-0.10257002075579458
2025-04-11,1.2656386545537737,0.027827146179903874,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,-0.07759710553713806
